OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,UnitPrice,DiscountPercent,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD-10420,2025-07-04,CUST-1336,West,Furniture,Sofa,6,20096.35,20,96462.48,94845.56,1616.92,Digital Wallet,Completed
ORD-10421,2025-03-13,CUST-1090,West,Sports,Gloves,12,,5,127691.86,102305.3,25386.56,Card,Completed
ORD-10422,2025-05-30,CUST-1101,South,Sports,Helmet,3,4717.76,0,14153.28,9886.14,4267.14,Cash,Completed
ORD-10423,2025-03-27,CUST-1090,West,Furniture,Shelf,6,37336.94,15,190418.39,121831.01,68587.38,Cash,Completed
ORD-10424,2025-07-21,CUST-1058,Central,Books,History Book,5,1338.9,10,6025.05,3919.85,2105.2,Cash,Completed
ORD-10425,2025-02-07,CUST-1284,East,Electronics,Keyboard,9,93414.74,5,798696.03,439648.04,359047.99,Bank Transfer,Completed
ORD-10426,2025-02-13,CUST-1269,North,Furniture,Shelf,12,85519.61,15,872300.02,784985.34,87314.68,Bank Transfer,Cancelled
ORD-10427,2025-11-12,CUST-1324,South,Electronics,Monitor,12,147358.06,15,1503052.21,1004034.62,499017.59,Card,Cancelled
ORD-10428,2025-02-07,CUST-1208,North,Books,Novel,4,2321.05,10,8355.78,7286.97,1068.81,Card,Completed
ORD-10429,2025-09-08,CUST-1192,West,Sports,Bat,6,16762.39,5,95545.62,77363.44,18182.18,Card,Cancelled
ORD-10430,2025-07-28,CUST-1322,West,Books,Python Book,5,2185.96,15,9290.33,7028.48,2261.85,Bank Transfer,Completed
ORD-10431,2025-06-23,CUST-1215,West,Books,Novel,11,855.9,5,8944.15,6888.33,2055.83,Cash,Cancelled
ORD-10432,2025-12-15,CUST-1146,East,Clothing,Shirt,2,3010.88,15,5118.5,3185.8,1932.69,Digital Wallet,Cancelled
ORD-10433,2025-06-08,CUST-1271,Central,Furniture,Cabinet,8,4607.46,20,29487.74,28756.09,731.65,Cash,Completed
ORD-10434,2025-01-27,CUST-1327,South,Furniture,Shelf,12,64648.85,5,736996.89,470875.24,266121.65,Bank Transfer,Cancelled
ORD-10435,2025-05-06,CUST-1170,South,Furniture,Desk,8,89210.01,0,713680.08,574635.68,139044.4,Card,Returned
ORD-10436,2025-08-08,CUST-1077,North,Electronics,Monitor,7,92873.51,15,552597.38,405550.69,147046.7,Card,Returned
ORD-10437,2025-02-11,CUST-1235,East,Sports,Racket,12,15162.75,5,172855.35,133521.77,39333.58,Digital Wallet,Cancelled
ORD-10438,2025-06-14,CUST-1177,Central,Electronics,Monitor,4,119031.53,15,404707.2,267963.97,136743.23,Bank Transfer,Returned
ORD-10439,2025-01-27,CUST-1043,North,Electronics,Mouse,8,170813.73,0,1366509.84,913154.36,453355.48,Bank Transfer,Completed
ORD-10440,2025-08-16,CUST-1228,North,Furniture,Cabinet,2,9769.42,0,19538.84,15080.09,4458.75,Bank Transfer,Completed
ORD-10441,2025-11-25,CUST-1254,East,Electronics,Laptop,8,115508.39,5,877863.76,560751.96,317111.8,Bank Transfer,Completed
ORD-10442,2025-06-25,CUST-1033,West,Sports,Gloves,1,8966.37,5,8518.05,6809.23,1708.82,Digital Wallet,Completed
ORD-10443,2025-01-31,CUST-1255,East,Clothing,Shirt,8,9295.19,20,59489.22,45890.82,13598.39,Cash,Returned
ORD-10444,2025-01-04,CUST-1101,Central,Sports,Gloves,8,20222.6,5,153691.76,109573.98,44117.78,Card,Completed
ORD-10445,2025-07-10,CUST-1134,East,Sports,Football,2,13453.86,0,26907.72,21826.82,5080.9,Digital Wallet,Cancelled
ORD-10446,2025-02-09,CUST-1077,West,Furniture,Shelf,3,23750.58,20,57001.39,44567.02,12434.37,Bank Transfer,Returned
ORD-10447,2025-05-15,CUST-1017,Central,Electronics,Keyboard,9,85209.26,15,651850.84,501140.7,150710.14,Digital Wallet,Cancelled
ORD-10448,2025-02-01,CUST-1196,North,Clothing,Shoes,9,11311.11,0,101799.99,67838.0,33961.99,Card,Returned
ORD-10449,2025-06-23,CUST-1108,South,Sports,Bat,3,22019.0,5,62754.15,52489.75,10264.4,Digital Wallet,Completed
ORD-10450,2025-04-18,CUST-1020,South,Sports,Bat,1,14859.46,10,13373.51,10591.22,2782.29,Card,Completed
ORD-10451,2025-09-18,CUST-1333,Central,Sports,Gloves,12,22604.23,5,257688.22,201136.88,56551.35,Card,Completed
ORD-10452,2025-05-04,CUST-1244,West,Books,AI Book,3,4634.78,20,11123.47,11004.24,119.23,Cash,Completed
ORD-10453,2025-01-04,CUST-1318,Central,Furniture,Chair,9,85486.48,5,730909.4,503990.7,226918.7,Cash,Completed
ORD-10454,2025-09-03,CUST-1038,West,Clothing,Jacket,8,14624.4,0,116995.2,76347.38,40647.82,Cash,Completed
ORD-10455,2025-01-26,CUST-1346,South,Clothing,Cap,12,5894.55,15,60124.41,49947.23,10177.18,Card,Returned
ORD-10456,2025-05-11,CUST-1132,North,Books,Math Book,7,1180.38,20,6610.13,5195.4,1414.73,Card,Completed
ORD-10457,2025-08-30,CUST-1236,North,Sports,Gloves,11,4948.46,5,51711.41,28458.66,23252.75,Bank Transfer,Completed
ORD-10458,2025-12-13,CUST-1270,Central,Furniture,Cabinet,2,69693.2,0,139386.4,112224.4,27162.0,Card,Completed
ORD-10459,2025-03-22,CUST-1196,West,Electronics,Keyboard,5,10145.9,0,50729.5,37464.76,13264.74,Card,Completed
ORD-10460,2025-10-18,CUST-1053,South,Furniture,Sofa,8,6319.57,0,50556.56,30200.41,20356.15,Cash,Cancelled
ORD-10461,2025-06-25,CUST-1176,East,Electronics,Keyboard,7,57717.13,5,383818.91,252027.15,131791.76,Cash,Completed
ORD-10462,2025-04-21,CUST-1029,North,Clothing,Cap,1,3617.23,5,3436.37,2477.46,958.9,Bank Transfer,Completed
ORD-10463,2025-02-14,CUST-1273,South,Sports,Racket,4,12831.09,5,48758.14,26789.29,21968.85,Cash,Returned
ORD-10464,2025-03-01,CUST-1075,East,Electronics,Keyboard,10,106885.59,0,1068855.9,711248.73,357607.17,Card,Cancelled
ORD-10465,2025-10-30,CUST-1048,Central,Books,History Book,7,2297.38,20,12865.33,11509.2,1356.13,Cash,Completed
ORD-10466,2025-09-24,CUST-1281,Central,Furniture,Shelf,6,45827.26,20,219970.85,153582.53,66388.31,Bank Transfer,Cancelled
ORD-10467,2025-11-17,CUST-1017,South,Books,Math Book,6,3703.12,0,22218.72,12822.11,9396.61,Digital Wallet,Returned
ORD-10468,2025-03-08,CUST-1117,South,Sports,Football,5,20819.65,5,98893.34,58737.67,40155.66,Digital Wallet,Completed
ORD-10469,2025-11-01,CUST-1115,Central,Electronics,Keyboard,8,48367.11,5,367590.04,214379.7,153210.33,Card,Completed
ORD-10470,2025-10-25,CUST-1023,North,Books,Math Book,5,5330.8,5,25321.3,17154.34,8166.96,Bank Transfer,Completed
ORD-10471,2025-02-01,CUST-1297,East,Sports,Racket,3,15420.38,5,43948.08,25578.68,18369.41,Bank Transfer,Cancelled
ORD-10472,2025-01-05,CUST-1249,Central,Electronics,Monitor,9,149534.19,20,1076646.17,866986.98,209659.18,Card,Completed
ORD-10473,2025-12-23,CUST-1229,West,Electronics,Tablet,11,39489.17,15,369223.74,227755.57,141468.17,Card,Completed
ORD-10474,2025-07-28,CUST-1350,Central,Books,Python Book,9,3516.69,5,30067.7,23938.13,6129.57,Card,Cancelled
ORD-10475,2025-04-16,CUST-1219,Central,Sports,Racket,2,3241.58,10,5834.84,4848.76,986.08,Digital Wallet,Returned
ORD-10476,2025-04-12,CUST-1244,West,Electronics,Monitor,10,58466.55,20,467732.4,336917.66,130814.74,Digital Wallet,Completed
ORD-10477,2025-05-10,CUST-1333,East,Books,Novel,8,1601.3,5,12169.88,10052.9,2116.98,Digital Wallet,Returned
ORD-10478,2025-06-04,CUST-1273,South,Books,History Book,11,1478.53,5,15450.64,8522.85,6927.79,Bank Transfer,Completed
ORD-10479,2025-09-06,CUST-1050,South,Sports,Helmet,4,10272.59,0,41090.36,24356.86,16733.5,Digital Wallet,Cancelled
ORD-10480,2025-03-05,CUST-1234,North,Furniture,Sofa,11,9611.3,0,105724.3,64077.44,41646.86,Bank Transfer,Completed
ORD-10481,2025-08-23,CUST-1196,West,Sports,Gloves,2,20389.0,0,40778.0,27211.7,13566.3,Bank Transfer,Completed
ORD-10482,2025-03-22,CUST-1183,Central,Electronics,Laptop,10,70393.67,10,633543.03,457866.13,175676.9,Cash,Completed
ORD-10483,2025-12-21,CUST-1171,North,Sports,Gloves,11,4327.38,20,38080.94,31060.47,7020.47,Bank Transfer,Completed
ORD-10484,2025-05-02,CUST-1001,Central,Sports,Football,9,19667.61,0,177008.49,133069.6,43938.89,Bank Transfer,Returned
ORD-10485,2025-10-22,CUST-1270,East,Sports,Helmet,12,3930.67,,40092.83,33447.53,6645.3,Card,Completed
ORD-10486,2025-07-27,CUST-1212,South,Electronics,Laptop,11,111879.47,15,1046073.04,851347.57,194725.48,Card,Completed
ORD-10487,2025-07-27,CUST-1349,South,Books,History Book,1,4825.59,10,4343.03,3476.41,866.62,Card,Completed
ORD-10488,2025-05-12,CUST-1181,Central,Electronics,Laptop,4,30637.31,10,110294.32,83279.14,27015.17,Cash,Returned
ORD-10489,2025-06-27,CUST-1062,South,Sports,Helmet,2,7806.69,5,14832.71,10885.38,3947.33,Cash,Completed
ORD-10490,2025-09-22,CUST-1020,North,Clothing,Shoes,8,5484.32,15,37293.38,23574.05,13719.33,Bank Transfer,Cancelled
ORD-10491,2025-01-24,CUST-1148,West,Furniture,Chair,9,51863.22,20,373415.18,340201.66,33213.52,Cash,Completed
ORD-10492,2025-06-23,CUST-1343,East,Electronics,Tablet,8,29229.98,0,233839.84,184948.19,48891.65,Cash,Completed
ORD-10493,2025-03-12,CUST-1307,North,Sports,Gloves,7,20589.3,15,122506.34,91926.84,30579.5,Cash,Cancelled
ORD-10494,2025-06-10,CUST-1099,North,Books,Novel,10,3767.92,15,32027.32,24510.96,7516.36,Digital Wallet,Completed
ORD-10495,2025-12-26,CUST-1177,East,Clothing,Shoes,8,14756.05,10,106243.56,73671.32,32572.24,Card,Completed
ORD-10496,2025-09-22,CUST-1312,Central,Furniture,Sofa,4,11787.3,15,40076.82,35815.06,4261.76,Cash,Cancelled
ORD-10497,2025-04-12,CUST-1344,West,Books,Math Book,7,5117.39,5,34030.64,21356.55,12674.1,Cash,Completed
ORD-10498,2025-03-26,CUST-1237,West,Sports,Bat,4,3305.24,20,10576.77,8583.75,1993.02,Bank Transfer,Returned
ORD-10499,2025-01-02,CUST-1138,North,Clothing,Shoes,4,11554.14,20,36973.25,30559.33,6413.92,Cash,Completed
ORD-10500,2025-03-05,CUST-1245,South,Books,Math Book,8,5414.35,10,38983.32,31040.45,7942.87,Digital Wallet,Completed
ORD-10501,2025-05-19,CUST-1270,North,Books,AI Book,6,2552.96,10,13785.98,12281.34,1504.65,Card,Completed
ORD-10502,2025-05-23,CUST-1049,East,Books,History Book,9,1409.81,0,12688.29,6931.83,5756.46,Card,Completed
ORD-10503,2025-06-30,CUST-1045,West,Electronics,Mouse,4,124979.24,5,474921.11,306945.3,167975.81,Bank Transfer,Completed
ORD-10504,2025-06-01,CUST-1048,North,Sports,Racket,6,21706.33,5,123726.08,105153.68,18572.4,Card,Cancelled
ORD-10505,2025-07-06,CUST-1197,Central,Clothing,Cap,6,2492.11,0,14952.66,12094.32,2858.34,Card,Completed
ORD-10506,2025-01-06,CUST-1283,West,Electronics,Mouse,10,150688.23,5,1431538.19,849779.19,581758.99,Card,Completed
ORD-10507,2025-07-09,CUST-1160,West,Electronics,Monitor,7,135569.7,15,806639.72,727193.19,79446.53,Card,Completed
ORD-10508,2025-03-10,CUST-1205,East,Sports,Racket,2,2208.07,20,3532.91,3388.89,144.02,Bank Transfer,Completed
ORD-10509,2025-02-15,CUST-1326,South,Furniture,Sofa,10,67529.73,10,607767.57,454903.12,152864.45,Digital Wallet,Returned
ORD-10510,2025-07-20,CUST-1180,West,Books,History Book,12,4814.95,15,49112.49,36614.64,12497.85,Card,Completed
ORD-10511,2025-08-29,CUST-1103,East,Clothing,Cap,6,14183.03,5,80843.27,55941.77,24901.5,Cash,Completed
ORD-10512,2025-05-06,CUST-1232,West,Clothing,Shirt,7,4019.24,10,25321.21,18374.64,6946.57,Card,Cancelled
ORD-10513,2025-02-08,CUST-1169,South,Electronics,Monitor,9,82650.61,15,632277.17,578759.83,53517.34,Cash,Cancelled
ORD-10514,2025-11-04,CUST-1149,West,Clothing,Shirt,10,11989.68,0,119896.8,90171.07,29725.73,Bank Transfer,Completed
ORD-10515,2025-07-14,CUST-1179,West,Books,History Book,7,1159.53,15,6899.2,5722.12,1177.09,Cash,Returned
ORD-10516,2025-12-04,CUST-1259,West,Books,Novel,5,2696.76,15,11461.23,7810.63,3650.6,Bank Transfer,Cancelled
ORD-10517,2025-06-17,CUST-1098,East,Books,AI Book,6,2014.97,15,10276.35,8464.86,1811.49,Cash,Cancelled
ORD-10518,2025-07-14,CUST-1001,North,Sports,Gloves,3,8919.45,15,22744.6,20148.67,2595.93,Card,Completed
ORD-10519,2025-01-23,CUST-1151,Central,Electronics,Keyboard,5,7598.65,0,37993.25,28992.03,9001.22,Bank Transfer,Cancelled
ORD-10520,2025-07-10,CUST-1273,Central,Furniture,Sofa,10,9368.47,20,74947.76,66902.01,8045.75,Bank Transfer,Completed
ORD-10521,2025-07-18,CUST-1001,South,Electronics,Tablet,6,153966.03,10,831416.56,663263.2,168153.37,Bank Transfer,Completed
ORD-10522,2025-04-25,CUST-1238,Central,Sports,Helmet,7,6186.6,20,34644.96,23607.38,11037.58,Cash,Cancelled
ORD-10523,2025-01-28,CUST-1254,Central,Clothing,Shoes,11,4121.48,10,40802.65,35790.76,5011.89,Cash,Returned
ORD-10524,2025-01-01,CUST-1034,West,Furniture,Sofa,3,87829.38,10,237139.33,192932.02,44207.31,Bank Transfer,Completed
ORD-10525,2025-05-09,CUST-1010,West,Clothing,Jeans,2,9573.64,20,15317.82,10105.82,5212.0,Bank Transfer,Completed
ORD-10526,2025-08-13,CUST-1323,South,Electronics,Laptop,6,109995.82,0,659974.92,436059.06,223915.86,Cash,Returned
ORD-10527,2025-03-06,CUST-1180,Central,Books,AI Book,1,,10,934.66,612.93,321.72,Digital Wallet,Completed
ORD-10528,2025-09-17,CUST-1324,North,Books,Math Book,9,1722.35,5,14726.09,11540.64,3185.45,Digital Wallet,Completed
ORD-10529,2025-09-26,CUST-1104,North,Clothing,Jeans,7,14757.33,0,103301.31,59677.64,43623.67,Card,Cancelled
ORD-10530,2025-02-04,CUST-1153,Central,Books,Novel,10,5429.06,5,51576.07,37745.0,13831.07,Digital Wallet,Completed
ORD-10531,2025-01-19,CUST-1119,West,Furniture,Shelf,9,81564.02,15,623964.75,538048.82,85915.93,Cash,Completed
ORD-10532,2025-07-28,CUST-1131,North,Books,Python Book,8,5016.44,15,34111.79,28040.75,6071.04,Cash,Completed
ORD-10533,2025-03-20,CUST-1258,East,Books,Novel,6,4791.62,15,24437.26,19238.22,5199.04,Cash,Completed
ORD-10534,2025-10-27,CUST-1275,South,Furniture,Shelf,9,32708.72,20,235502.78,236836.28,-1333.49,Cash,Completed
ORD-10535,2025-04-08,CUST-1294,Central,Furniture,Chair,11,15450.73,10,152962.23,133624.11,19338.12,Cash,Completed
ORD-10536,2025-01-19,CUST-1191,Central,Furniture,Cabinet,10,37763.61,5,358754.29,299259.81,59494.48,Card,Completed
ORD-10537,2025-02-23,CUST-1237,West,Furniture,Sofa,12,27111.52,0,325338.24,183873.86,141464.38,Digital Wallet,Completed
ORD-10538,2025-12-25,CUST-1200,East,Sports,Football,11,22640.72,10,224143.13,173006.44,51136.69,Card,Cancelled
ORD-10539,2025-05-09,CUST-1213,East,Sports,Racket,6,11719.21,5,66799.5,46903.41,19896.09,Bank Transfer,Returned
ORD-10540,2025-07-26,CUST-1117,Central,Sports,Gloves,10,18860.94,10,169748.46,109228.99,60519.47,Cash,Cancelled
ORD-10541,2025-05-12,CUST-1029,West,Books,Novel,2,4498.0,15,7646.6,5839.16,1807.44,Digital Wallet,Completed
ORD-10542,2025-03-28,CUST-1201,Central,Books,History Book,4,5636.26,20,18036.03,14493.65,3542.38,Card,Returned
ORD-10543,2025-01-28,CUST-1244,West,Electronics,Monitor,8,60328.38,5,458495.69,330403.87,128091.82,Cash,Cancelled
ORD-10544,2025-01-16,CUST-1009,East,Sports,Racket,10,24691.48,5,234569.06,134949.49,99619.57,Digital Wallet,Completed
ORD-10545,2025-02-03,CUST-1190,East,Electronics,Tablet,5,87862.91,20,351451.64,319036.57,32415.07,Digital Wallet,Completed
ORD-10546,2025-08-23,CUST-1048,South,Sports,Bat,11,6030.35,0,66333.85,48611.0,17722.85,Card,Completed
ORD-10547,2025-02-22,CUST-1151,,Clothing,Shirt,12,8727.12,5,99489.17,65837.13,33652.04,Cash,Completed
ORD-10548,2025-12-16,CUST-1248,South,Books,Python Book,7,1240.82,5,8251.45,6749.14,1502.31,Bank Transfer,Completed
ORD-10549,2025-06-13,CUST-1317,North,Furniture,Cabinet,10,43277.93,5,411140.33,341661.67,69478.67,Cash,Completed
ORD-10550,2025-04-21,CUST-1190,West,Furniture,Shelf,8,30304.69,5,230315.64,195062.33,35253.32,Card,Completed
ORD-10551,2025-05-16,CUST-1132,Central,Clothing,Jacket,8,5363.88,0,42911.04,30615.7,12295.34,Digital Wallet,Completed
ORD-10552,2025-03-21,CUST-1023,Central,Clothing,Jeans,2,13598.86,20,21758.18,20721.72,1036.45,Digital Wallet,Returned
ORD-10553,2025-06-13,CUST-1001,South,Furniture,Cabinet,11,84204.02,15,787307.59,494761.59,292546.0,Digital Wallet,Completed
ORD-10554,2025-06-18,CUST-1220,South,Sports,Racket,10,19354.36,0,193543.6,109902.72,83640.88,Bank Transfer,Completed
ORD-10555,2025-06-04,CUST-1342,North,Furniture,Chair,5,77657.61,20,310630.44,285145.54,25484.9,Cash,Returned
ORD-10556,2025-07-05,CUST-1267,Central,Electronics,Laptop,8,24095.53,20,154211.39,130635.35,23576.04,Bank Transfer,Completed
ORD-10557,2025-07-11,CUST-1163,East,Sports,Helmet,10,6124.69,10,55122.21,38769.5,16352.71,Cash,Completed
ORD-10558,2025-04-27,CUST-1186,Central,Clothing,Shirt,5,954.81,20,3819.24,2485.12,1334.12,Cash,Completed
ORD-10559,2025-11-26,CUST-1081,East,Sports,Gloves,2,13632.19,0,27264.38,19321.24,7943.14,Cash,Returned
ORD-10560,2025-02-15,CUST-1023,South,Clothing,Cap,3,6707.5,15,17104.12,13996.34,3107.79,Digital Wallet,Completed
ORD-10561,2025-04-25,CUST-1147,East,Clothing,Jacket,5,4440.76,15,18873.23,11652.69,7220.54,Digital Wallet,Completed
ORD-10562,2025-11-10,CUST-1180,South,Clothing,Jacket,2,5914.67,0,11829.34,7586.49,4242.85,Bank Transfer,Returned
ORD-10563,2025-10-18,CUST-1311,Central,Electronics,Monitor,12,10934.83,0,131217.96,78101.32,53116.64,Cash,Completed
ORD-10564,2025-03-21,CUST-1144,South,Sports,Helmet,8,7054.21,15,47968.63,38400.31,9568.32,Card,Completed
ORD-10565,2025-05-20,CUST-1231,East,Books,AI Book,12,2481.68,0,29780.16,21612.1,8168.06,Card,Completed
ORD-10566,2025-10-19,CUST-1198,Central,Electronics,Laptop,1,169879.7,15,144397.74,91337.05,53060.69,Digital Wallet,Completed
ORD-10567,2025-11-14,CUST-1117,South,Books,History Book,9,1093.25,0,9839.25,5913.88,3925.37,Bank Transfer,Completed
ORD-10568,2025-08-17,CUST-1348,West,Books,Math Book,3,3122.69,20,7494.46,6458.1,1036.36,Cash,Completed
ORD-10569,2025-04-08,CUST-1063,Central,Clothing,Cap,5,8795.99,0,43979.95,24863.53,19116.42,Bank Transfer,Cancelled
ORD-10570,2025-12-12,CUST-1274,West,Sports,Racket,2,12323.28,15,20949.58,15503.45,5446.13,Digital Wallet,Completed
ORD-10571,2025-06-08,CUST-1022,Central,Clothing,Shirt,11,13885.08,0,152735.88,89050.49,63685.39,Bank Transfer,Completed
ORD-10572,2025-06-25,CUST-1217,North,Sports,Racket,11,5857.07,15,54763.6,33707.64,21055.97,Cash,Completed
ORD-10573,2025-12-19,CUST-1342,East,Furniture,Cabinet,8,50197.05,5,381497.58,310924.12,70573.46,Cash,Cancelled
ORD-10574,2025-11-13,CUST-1040,North,Books,AI Book,12,5482.84,0,65794.08,42218.91,23575.17,Card,Completed
ORD-10575,2025-12-13,CUST-1025,East,Clothing,Shirt,4,5213.21,5,19810.2,16544.83,3265.37,Digital Wallet,Completed
ORD-10576,2025-02-08,CUST-1259,West,Books,Math Book,3,5774.79,10,15591.93,9777.69,5814.25,Cash,Completed
ORD-10577,2025-11-03,CUST-1081,East,Electronics,Mouse,8,154222.06,5,1172087.66,693039.73,479047.92,Digital Wallet,Returned
ORD-10578,2025-08-15,CUST-1026,Central,Electronics,Laptop,10,,0,881740.3,630671.75,251068.55,Digital Wallet,Cancelled
ORD-10579,2025-05-05,CUST-1295,West,Electronics,Tablet,7,179936.72,15,1070623.48,831594.45,239029.03,Cash,Cancelled
ORD-10580,2025-07-07,CUST-1029,West,Electronics,Tablet,3,74502.52,5,212332.18,151884.58,60447.6,Bank Transfer,Completed
ORD-10581,2025-04-05,CUST-1208,Central,Furniture,Chair,1,57837.75,0,57837.75,37306.98,20530.77,Digital Wallet,Returned
ORD-10582,2025-08-19,CUST-1231,Central,Clothing,Shirt,8,3728.87,0,29830.96,19943.73,9887.23,Cash,Completed
ORD-10583,2025-06-25,CUST-1091,West,Books,Math Book,7,3913.39,5,26024.04,18308.97,7715.08,Cash,Completed
ORD-10584,2025-02-20,CUST-1332,West,Furniture,Desk,4,85819.59,0,343278.36,242081.69,101196.67,Card,Completed
ORD-10585,2025-08-04,CUST-1093,Central,Electronics,Monitor,5,162654.45,0,813272.25,508391.15,304881.1,Cash,Completed
ORD-10586,2025-09-07,CUST-1060,North,Books,Python Book,7,1663.09,0,11641.63,8984.17,2657.46,Card,Cancelled
ORD-10587,2025-05-30,CUST-1026,North,Furniture,Shelf,4,53365.3,15,181442.02,121935.88,59506.14,Cash,Completed
ORD-10588,2025-02-28,CUST-1251,East,Sports,Racket,11,22713.84,5,237359.63,152156.03,85203.6,Card,Returned
ORD-10589,2025-11-09,CUST-1291,North,Clothing,Jacket,8,9675.47,15,65793.2,46556.8,19236.4,Bank Transfer,Completed
ORD-10590,2025-08-23,CUST-1180,West,Books,Python Book,9,2711.76,15,20744.96,15998.78,4746.18,Cash,Cancelled
ORD-10591,2025-01-22,CUST-1039,Central,Electronics,Keyboard,6,6169.63,5,35166.89,20788.32,14378.57,Digital Wallet,Completed
ORD-10592,2025-06-11,CUST-1043,East,Clothing,Jeans,12,8452.37,15,86214.17,82033.76,4180.41,Card,Returned
ORD-10593,2025-06-06,CUST-1168,North,Electronics,Monitor,10,42431.83,15,360670.56,302675.84,57994.72,Card,Cancelled
ORD-10594,2025-06-29,CUST-1026,East,Furniture,Cabinet,7,12830.25,0,89811.75,61447.56,28364.19,Card,Completed
ORD-10595,2025-06-19,CUST-1230,South,Sports,Bat,4,10221.83,5,38842.95,31178.91,7664.05,Cash,Completed
ORD-10596,2025-08-03,CUST-1294,Central,Furniture,Cabinet,8,41643.43,0,333147.44,195145.5,138001.94,Digital Wallet,Completed
ORD-10597,2025-09-22,CUST-1231,East,Furniture,Sofa,2,60442.98,15,102753.07,85814.92,16938.14,Digital Wallet,Completed
ORD-10598,2025-02-12,CUST-1191,South,Electronics,Keyboard,11,111786.48,20,983721.02,708734.3,274986.73,Card,Cancelled
ORD-10599,2025-05-20,CUST-1102,North,Electronics,Mouse,2,134629.01,20,215406.42,196523.38,18883.03,Bank Transfer,Cancelled
ORD-10600,2025-06-19,CUST-1063,East,Clothing,Cap,1,,0,6285.05,4756.28,1528.77,Card,Completed
ORD-10601,2025-02-20,CUST-1038,South,Clothing,Shirt,11,8578.94,5,89649.92,60359.99,29289.93,Cash,Completed
ORD-10602,2025-12-08,CUST-1186,North,Sports,Racket,4,5743.88,10,20677.97,13015.53,7662.44,Card,Completed
ORD-10603,2025-10-01,CUST-1065,Central,Electronics,Mouse,1,123241.56,15,104755.33,89193.76,15561.57,Cash,Completed
ORD-10604,2025-08-04,CUST-1315,,Electronics,Laptop,2,116807.8,5,221934.82,125126.47,96808.35,Cash,Completed
ORD-10605,2025-03-25,CUST-1190,North,Sports,Football,5,8208.87,5,38992.13,26337.43,12654.7,Digital Wallet,Completed
ORD-10606,2025-03-07,CUST-1184,East,Furniture,Desk,1,44347.59,0,44347.59,25892.86,18454.73,Bank Transfer,Completed
ORD-10607,2025-07-22,CUST-1142,East,Clothing,Jacket,12,7818.04,15,79744.01,59969.8,19774.21,Card,Completed
ORD-10608,2025-12-26,CUST-1339,South,Furniture,Desk,11,62772.46,0,690497.06,442111.9,248385.16,Cash,Completed
ORD-10609,2025-12-14,CUST-1233,South,Books,Python Book,7,3345.63,5,22248.44,18338.25,3910.19,Digital Wallet,Completed
ORD-10610,2025-11-17,CUST-1254,East,Books,Math Book,6,5911.87,15,30150.54,22676.74,7473.8,Digital Wallet,Completed
ORD-10611,2025-07-28,CUST-1146,South,Sports,Helmet,12,2190.54,0,26286.48,21292.02,4994.46,Card,Returned
ORD-10612,2025-09-21,CUST-1259,West,Furniture,Shelf,4,62087.21,0,248348.84,133755.83,114593.01,Bank Transfer,Completed
ORD-10613,2025-09-03,CUST-1082,East,Sports,Helmet,11,5526.88,10,54716.11,44953.04,9763.07,Digital Wallet,Completed
ORD-10614,2025-05-22,CUST-1166,South,Electronics,Tablet,3,165625.81,5,472033.56,326162.35,145871.21,Digital Wallet,Returned
ORD-10615,2025-04-16,CUST-1010,West,Books,History Book,1,2137.36,15,1816.76,1123.92,692.83,Card,Completed
ORD-10616,2025-04-07,CUST-1258,West,Furniture,Chair,11,16130.5,0,177435.5,129401.04,48034.46,Cash,Completed
ORD-10617,2025-03-02,CUST-1144,Central,Electronics,Mouse,1,58628.74,20,46902.99,36680.6,10222.39,Bank Transfer,Returned
ORD-10618,2025-11-01,CUST-1024,Central,Sports,Bat,2,17991.9,0,35983.8,21934.42,14049.38,Card,Completed
ORD-10619,2025-01-03,CUST-1172,North,Furniture,Shelf,8,82989.49,5,630720.12,444285.95,186434.17,Card,Cancelled
ORD-10620,2025-08-10,CUST-1281,Central,Books,Math Book,5,3718.96,0,18594.8,13398.98,5195.82,Bank Transfer,Cancelled
ORD-10621,2025-04-06,CUST-1215,East,Books,Novel,10,824.1,5,7828.95,5755.08,2073.87,Bank Transfer,Returned
ORD-10622,2025-11-19,CUST-1191,Central,Furniture,Chair,7,16968.53,0,118779.71,96790.54,21989.17,Bank Transfer,Cancelled
ORD-10623,2025-01-15,CUST-1139,East,Books,Novel,10,4999.4,0,49994.0,39782.17,10211.83,Digital Wallet,Returned
ORD-10624,2025-02-18,CUST-1184,Central,Furniture,Chair,12,85701.96,,1028423.52,626475.27,401948.25,Cash,Completed
ORD-10625,2025-07-25,CUST-1289,North,Electronics,Tablet,6,158389.96,0,950339.76,684916.59,265423.17,Digital Wallet,Completed
ORD-10626,2025-07-09,CUST-1250,West,Furniture,Shelf,8,65890.47,10,474411.38,388110.92,86300.46,Cash,Completed
ORD-10627,2025-06-04,CUST-1186,Central,Books,Math Book,7,5500.93,5,36581.18,26344.46,10236.72,Card,Returned
ORD-10628,2025-12-02,CUST-1043,East,Furniture,Chair,7,23415.77,5,155714.87,94989.29,60725.58,Card,Completed
ORD-10629,2025-09-10,CUST-1008,North,Books,History Book,4,4684.19,15,15926.25,12306.78,3619.47,Digital Wallet,Completed
